101000052,2151,퇴계로3가.한옥마을.한국의집,126.9917289,37.5612168
101000053,2152,퇴계로3가.한옥마을.한국의집,126.9924840,37.5608717
101000054,2153,충무로역2번출구.대한극장앞,126.9949176,37.5612233
101000055,2154,충무로역8번출구.대한극장앞,126.9965577,37.5619181
101000056,2155,초동,126.9931120,37.5633462
101000057,2156,을지로입구.로얄호텔,126.9853903,37.5658757
101000058,2157,을지로입구.시청입구,126.9811712,37.5661383
101000059,2158,을지로2가.기업은행본점.서울노동청,126.9865234,37.5662462
101000060,2159,을지로2가.파인에비뉴,126.9888282,37.5660095
101000061,2160,을지로3가,126.9903756,37.5663556
101000062,2161,을지로3가,126.9913276,37.5661205
101000063,2162,을지로4가,126.9962179,37.5666470
101000064,2163,을지로4가.베스트웨스턴국도,126.9968473,37.5664010
101000065,2164,중구청앞.덕수중학교,126.9981401,37.5647746
101000066,2165,을지로5가,126.9992585,37.5668183
101000067,2166,을지로5가.중부시장,127.0011150,37.5666200
101000068,2167,방산시장.훈련원종합체육관,127.0024045,37.5679608
101000069,2168,을지로5가.훈련원종합체육관,127.0025946,37.5658244
101000070,2169,을지로6가.국립중앙의료원,127.0063778,37.5660747
101000071,2170,광희동,127.0072097,37.5650528
101000072,2171,광희동,127.0079579,37.5649951
101000073,2172,을지로6가.국립중앙의료원,127.0058435,37.5664631
101000074,2173,동대문역사문화공원,127.0083555,37.5673541
101000075,2174,동대문역사문화공원,127.0090235,37.5676037
101000077,2177,충무아트센터.스포츠센터.중부소방서,127.0140459,37.5651928
101000078,2178,충무아트센터.스포츠센터.중부소방서,127.0147409,37.5650179
101000079,2179,성동공업고등학교(무궁화회관),127.0157558,37.5683482
101000080,2180,성동공업고등학교앞,127.0161295,37.5686951
101000081,2181,신당역.중앙시장앞,127.0187427,37.5657283
101000082,2182,신당역.중앙시장앞,127.0194795,37.5654921
101000083,2183,성동고등학교,127.0220571,37.5655637
101000084,2184,성동고등학교,127.0225483,37.5651807
101000085,2187,신당동떡볶이타운.중구여성플라자,127.0150959,37.5627660
101000086,2188,신당동떡볶이타운.중구여성플라자,127.0151909,37.5623100
101000087,2189,신당동.청구역,127.0132161,37.5589483
101000088,2190,신당동.청구역,127.0130317,37.5592574
101000089,2191,약수역2번출구.가온도서관,127.0111466,37.5559812
101000090,2192,약수역3번출구.약수하이츠,127.0113797,37.5557496
101000091,2193,약수역4번출구.금호터널입구,127.0120120,37.5533990
101000092,2194,약수역5번출구.금호터널입구,127.0118693,37.5529237
101000093,2195,약수역8번출구.신당사회복지관,127.0099567,37.5538646
101000094,2196,약수역7번출구.약수동주민센터,127.0092978,37.5528510
101000095,2197,송도병원앞,127.0077187,37.5502676
101000096,2198,송도병원앞,127.0073984,37.5502271
